employee_id,rank,location,nationality,manager,department,grade_level,contract_type,flight_type,performance_flag,tenure_years,engage_sentiment_score,absence_days_past_6_months,engage_sentiment,nps_valid_from,sentiment_valid_from,crewnps
bb5bf30d-0235-4ca4-9fb5-92473a3bf395,Cabin Crew,Riyadh,INDIA,Manager 16,Inflight,G1,Full-time,Long-haul,Meets Expectations,0.9,1.63,1,unfavorable,2024-09-04,2023-06-26,30.0
bb5bf30d-0235-4ca4-9fb5-92473a3bf395,Cabin Crew,Riyadh,PHILIPPINES,Manager 6,Inflight,G3,Part-time,Long-haul,Meets Expectations,6.1,3.42,1,neutral,2024-08-24,2023-08-15,51.6
bb5bf30d-0235-4ca4-9fb5-92473a3bf395,Cabin Crew,Jeddah,PHILIPPINES,Manager 20,Ground Services,G3,Full-time,Mixed,Meets Expectations,0.8,2.78,1,neutral,2023-11-06,2023-10-29,44.23
7a800ddd-c290-4f10-b1f1-31761aa7fdf7,Flight Manager,Dammam,UAE,Manager 1,Ground Services,G2,Full-time,Long-haul,Low Performer,4.8,3.19,3,neutral,2023-09-22,2023-09-10,36.08
7a800ddd-c290-4f10-b1f1-31761aa7fdf7,Cabin Manager,Riyadh,UK,Manager 12,Training,G1,Full-time,Short-haul,High Performer,3.5,4.52,1,favorable,2024-05-31,2023-09-28,76.56
7a800ddd-c290-4f10-b1f1-31761aa7fdf7,Flight Manager,Abu Dhabi,INDIA,Manager 7,Operations,G3,Contract,Mixed,Meets Expectations,1.8,4.27,2,favorable,2023-09-22,2024-12-17,70.8
7a800ddd-c290-4f10-b1f1-31761aa7fdf7,Cabin Crew,Dammam,PHILIPPINES,Manager 8,Operations,G2,Contract,Mixed,Meets Expectations,0.6,4.55,3,favorable,2024-03-19,2023-12-11,64.3
34b29119-b0e8-43de-b539-531492fce6a1,Cabin Crew,Riyadh,PHILIPPINES,Manager 9,Ground Services,G2,Contract,Mixed,Meets Expectations,6.7,3.47,3,neutral,2023-12-20,2024-02-25,34.94
34b29119-b0e8-43de-b539-531492fce6a1,Cabin Manager,Dammam,USA,Manager 2,Ground Services,G2,Part-time,Long-haul,Low Performer,2.4,2.96,0,neutral,2024-05-30,2023-06-27,35.51
d816bcf9-7d10-4647-ae40-22a6f976b335,Cabin Crew,Jeddah,UAE,Manager 17,Training,G2,Contract,Long-haul,Meets Expectations,0.5,2.84,4,neutral,2024-05-05,2024-06-25,30.0
d816bcf9-7d10-4647-ae40-22a6f976b335,Cabin Crew,Dammam,UK,Manager 20,Ground Services,G2,Contract,Long-haul,Meets Expectations,7.4,3.96,3,favorable,2024-08-16,2023-06-02,58.14
d816bcf9-7d10-4647-ae40-22a6f976b335,Cabin Crew,Riyadh,INDIA,Manager 13,Training,G1,Part-time,Long-haul,Meets Expectations,1.3,3.09,0,neutral,2023-08-19,2023-09-17,47.1
d816bcf9-7d10-4647-ae40-22a6f976b335,Cabin Crew,Jeddah,PHILIPPINES,Manager 5,Training,G1,Part-time,Short-haul,Meets Expectations,6.7,1.42,0,unfavorable,2023-06-07,2024-02-19,30.0
c4a20a7c-e4da-45f5-8800-ae2a1dae37bd,Cabin Crew,Dammam,USA,Manager 10,Operations,G1,Part-time,Mixed,Meets Expectations,4.2,1.57,2,unfavorable,2023-06-09,2023-10-29,30.0
c4a20a7c-e4da-45f5-8800-ae2a1dae37bd,Cabin Crew,Abu Dhabi,UAE,Manager 12,Training,G1,Part-time,Long-haul,High Performer,1.1,2.43,1,unfavorable,2024-06-01,2023-05-12,42.6
c4a20a7c-e4da-45f5-8800-ae2a1dae37bd,Cabin Crew,Riyadh,UAE,Manager 17,Operations,G2,Contract,Short-haul,Meets Expectations,0.4,1.27,1,unfavorable,2023-07-27,2024-11-16,30.0
c4a20a7c-e4da-45f5-8800-ae2a1dae37bd,Cabin Crew,Jeddah,INDIA,Manager 6,Operations,G2,Contract,Mixed,Meets Expectations,4.5,1.96,2,unfavorable,2024-08-27,2023-12-14,33.18
24344ca3-47bb-4392-b2b1-0dc402ab6c98,Cabin Crew,Dammam,PHILIPPINES,Manager 3,Operations,G3,Part-time,Mixed,Meets Expectations,0.1,3.63,2,favorable,2024-10-02,2024-06-17,51.01
24344ca3-47bb-4392-b2b1-0dc402ab6c98,Cabin Manager,Abu Dhabi,INDIA,Manager 15,Ground Services,G3,Contract,Mixed,Meets Expectations,0.3,1.05,0,unfavorable,2023-10-17,2024-08-14,30.0
24344ca3-47bb-4392-b2b1-0dc402ab6c98,Cabin Crew,Riyadh,INDIA,Manager 7,Operations,G1,Full-time,Long-haul,Low Performer,6.1,3.42,3,neutral,2023-04-28,2024-01-05,42.27
aba1fb77-23ab-4013-beb4-90cde37b3e8b,Cabin Crew,Abu Dhabi,CANADA,Manager 6,Training,G2,Contract,Mixed,Meets Expectations,3.9,4.09,1,favorable,2023-10-13,2024-09-30,49.29
aba1fb77-23ab-4013-beb4-90cde37b3e8b,Cabin Manager,Dammam,USA,Manager 4,Ground Services,G3,Full-time,Long-haul,Meets Expectations,2.0,1.68,2,unfavorable,2024-12-23,2024-10-26,30.0
aba1fb77-23ab-4013-beb4-90cde37b3e8b,Cabin Crew,Dammam,UAE,Manager 19,Training,G3,Part-time,Short-haul,Meets Expectations,3.9,1.72,2,unfavorable,2024-02-08,2024-10-11,30.0
aba1fb77-23ab-4013-beb4-90cde37b3e8b,Cabin Crew,Jeddah,CANADA,Manager 5,Ground Services,G3,Part-time,Mixed,Meets Expectations,4.5,1.12,3,unfavorable,2024-07-06,2024-05-18,30.0
5c82f167-3958-43be-af44-a8b33f8390d9,Cabin Crew,Abu Dhabi,UK,Manager 3,Training,G3,Contract,Short-haul,Low Performer,4.2,3.05,3,neutral,2023-09-17,2024-03-16,39.73
5c82f167-3958-43be-af44-a8b33f8390d9,Cabin Crew,Jeddah,UAE,Manager 9,Inflight,G1,Part-time,Long-haul,Meets Expectations,5.1,3.62,0,favorable,2024-09-13,2024-04-03,55.07
5c82f167-3958-43be-af44-a8b33f8390d9,Cabin Crew,Riyadh,UAE,Manager 6,Inflight,G2,Contract,Long-haul,High Performer,14.1,2.83,0,neutral,2023-09-18,2024-10-31,44.33
5c82f167-3958-43be-af44-a8b33f8390d9,Cabin Manager,Jeddah,USA,Manager 13,Inflight,G1,Contract,Long-haul,Meets Expectations,2.5,2.56,1,neutral,2024-05-24,2024-08-09,41.13
5c82f167-3958-43be-af44-a8b33f8390d9,Cabin Crew,Riyadh,UK,Manager 20,Training,G3,Contract,Mixed,Meets Expectations,1.8,2.82,2,neutral,2023-11-03,2024-01-11,32.14
b75ad7d6-9d55-4afd-83cc-192fa1f6d678,Cabin Crew,Dammam,PHILIPPINES,Manager 4,Ground Services,G3,Contract,Mixed,Meets Expectations,0.2,4.13,3,favorable,2024-10-28,2023-06-19,47.02
b75ad7d6-9d55-4afd-83cc-192fa1f6d678,Cabin Crew,Dammam,UK,Manager 2,Operations,G2,Full-time,Short-haul,Meets Expectations,0.8,1.13,2,unfavorable,2024-12-28,2024-11-11,30.0
f9fd8e49-cb5d-4850-81c1-c24ab6279855,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 4,Operations,G2,Full-time,Long-haul,High Performer,0.6,4.14,2,favorable,2024-02-06,2024-08-30,56.18
f9fd8e49-cb5d-4850-81c1-c24ab6279855,Cabin Crew,Riyadh,UK,Manager 8,Training,G1,Part-time,Short-haul,Meets Expectations,2.0,3.67,2,favorable,2023-09-23,2024-07-17,49.59
f9fd8e49-cb5d-4850-81c1-c24ab6279855,Cabin Crew,Dammam,INDIA,Manager 13,Training,G2,Full-time,Long-haul,Meets Expectations,4.7,1.97,4,unfavorable,2023-09-23,2023-06-22,30.0
54de2c5a-0ec1-4b8d-96d3-298c5bb60464,Cabin Crew,Abu Dhabi,UK,Manager 10,Training,G1,Part-time,Long-haul,Meets Expectations,0.2,3.1,2,neutral,2024-03-30,2024-10-22,43.7
54de2c5a-0ec1-4b8d-96d3-298c5bb60464,Cabin Crew,Abu Dhabi,CANADA,Manager 18,Training,G1,Part-time,Short-haul,Meets Expectations,6.5,1.2,2,unfavorable,2023-05-20,2024-07-31,30.0
54de2c5a-0ec1-4b8d-96d3-298c5bb60464,Cabin Crew,Jeddah,CANADA,Manager 9,Operations,G3,Contract,Long-haul,Meets Expectations,2.5,2.52,0,neutral,2023-05-21,2024-10-16,33.48
b82828f2-e1ee-405f-82e4-e34425a3ea14,Cabin Crew,Abu Dhabi,USA,Manager 1,Ground Services,G1,Contract,Short-haul,Low Performer,16.6,1.7,2,unfavorable,2023-09-02,2024-04-24,30.0
b82828f2-e1ee-405f-82e4-e34425a3ea14,Cabin Manager,Dammam,PHILIPPINES,Manager 13,Operations,G3,Contract,Mixed,Meets Expectations,4.2,1.09,4,unfavorable,2024-01-06,2024-08-06,30.0
b82828f2-e1ee-405f-82e4-e34425a3ea14,Cabin Crew,Jeddah,UAE,Manager 18,Training,G1,Contract,Short-haul,Meets Expectations,7.4,2.43,1,unfavorable,2024-01-15,2023-10-12,30.0
b82828f2-e1ee-405f-82e4-e34425a3ea14,Cabin Crew,Riyadh,USA,Manager 15,Inflight,G1,Contract,Short-haul,Meets Expectations,9.9,3.9,6,favorable,2024-02-18,2024-10-26,43.73
b82828f2-e1ee-405f-82e4-e34425a3ea14,Cabin Crew,Riyadh,CANADA,Manager 2,Operations,G2,Contract,Long-haul,High Performer,11.0,4.68,2,favorable,2023-04-11,2023-11-05,67.8
5c39851c-fb1d-4bfa-b85d-6f6d815db7c0,Cabin Manager,Dammam,CANADA,Manager 11,Inflight,G2,Full-time,Short-haul,Meets Expectations,3.7,3.65,1,favorable,2024-07-31,2024-08-18,38.72
5c39851c-fb1d-4bfa-b85d-6f6d815db7c0,Cabin Crew,Dammam,PHILIPPINES,Manager 14,Inflight,G3,Part-time,Mixed,Meets Expectations,2.5,2.61,0,neutral,2023-08-02,2023-12-14,34.81
38d30917-f3fe-49d7-a2f6-9034a511d454,Cabin Crew,Jeddah,CANADA,Manager 15,Training,G2,Part-time,Mixed,High Performer,4.1,5.0,1,favorable,2023-11-06,2024-05-04,75.53
38d30917-f3fe-49d7-a2f6-9034a511d454,Cabin Manager,Jeddah,CANADA,Manager 14,Operations,G1,Contract,Mixed,High Performer,2.6,2.13,3,unfavorable,2024-12-07,2023-10-25,31.34
ec7f7cd3-422f-4b8c-8662-07d9da9892f0,Cabin Manager,Dammam,PHILIPPINES,Manager 16,Ground Services,G3,Full-time,Mixed,Meets Expectations,1.4,1.75,2,unfavorable,2023-11-26,2024-07-09,30.0
ec7f7cd3-422f-4b8c-8662-07d9da9892f0,Cabin Crew,Dammam,CANADA,Manager 15,Operations,G3,Contract,Short-haul,Meets Expectations,2.0,2.85,2,neutral,2023-06-05,2023-11-22,31.94
ec7f7cd3-422f-4b8c-8662-07d9da9892f0,Cabin Crew,Riyadh,UAE,Manager 19,Ground Services,G3,Full-time,Mixed,Meets Expectations,1.3,3.02,1,neutral,2024-12-01,2024-10-03,40.34
ca7c2700-5e9c-41aa-834d-335ca0c10d46,Cabin Manager,Riyadh,INDIA,Manager 9,Ground Services,G1,Full-time,Short-haul,Meets Expectations,1.6,2.42,3,unfavorable,2023-08-04,2023-07-15,30.0
ca7c2700-5e9c-41aa-834d-335ca0c10d46,Flight Manager,Riyadh,USA,Manager 5,Training,G2,Part-time,Short-haul,High Performer,0.5,3.78,2,favorable,2024-03-18,2024-11-26,50.06
ca7c2700-5e9c-41aa-834d-335ca0c10d46,Cabin Manager,Dammam,UAE,Manager 5,Ground Services,G3,Part-time,Long-haul,High Performer,2.8,1.74,0,unfavorable,2023-11-19,2024-01-28,30.0
ca7c2700-5e9c-41aa-834d-335ca0c10d46,Cabin Crew,Abu Dhabi,UAE,Manager 11,Operations,G1,Full-time,Short-haul,Meets Expectations,1.3,3.04,0,neutral,2024-01-12,2024-01-12,45.18
f5793170-851a-4ff5-bb76-718ef35b8fd2,Cabin Crew,Dammam,INDIA,Manager 20,Operations,G2,Part-time,Short-haul,High Performer,3.0,3.0,0,neutral,2024-08-06,2024-12-09,48.74
f5793170-851a-4ff5-bb76-718ef35b8fd2,Cabin Crew,Dammam,USA,Manager 4,Inflight,G2,Full-time,Long-haul,Meets Expectations,7.9,4.3,4,favorable,2024-05-28,2024-01-28,58.09
f5793170-851a-4ff5-bb76-718ef35b8fd2,Cabin Manager,Riyadh,UAE,Manager 20,Ground Services,G3,Full-time,Mixed,High Performer,3.0,4.71,3,favorable,2023-12-31,2024-03-21,70.43
1cbe27e3-427c-4072-8bc4-97206273f7e0,Cabin Crew,Dammam,CANADA,Manager 18,Training,G1,Full-time,Mixed,High Performer,15.5,3.65,2,favorable,2024-01-28,2024-06-22,63.04
1cbe27e3-427c-4072-8bc4-97206273f7e0,Cabin Crew,Jeddah,INDIA,Manager 3,Training,G2,Part-time,Short-haul,Low Performer,0.8,2.22,1,unfavorable,2023-06-04,2024-10-07,30.0
dd4f3514-6fc8-4b33-a1d5-c8b3ec21c7ec,Cabin Manager,Dammam,USA,Manager 4,Operations,G1,Contract,Long-haul,Meets Expectations,9.5,3.76,1,favorable,2023-09-05,2024-05-01,53.91
dd4f3514-6fc8-4b33-a1d5-c8b3ec21c7ec,Cabin Crew,Dammam,UK,Manager 14,Ground Services,G2,Part-time,Short-haul,Meets Expectations,1.4,2.01,1,unfavorable,2023-04-24,2024-09-26,30.0
dd4f3514-6fc8-4b33-a1d5-c8b3ec21c7ec,Cabin Manager,Dammam,PHILIPPINES,Manager 7,Training,G3,Contract,Short-haul,High Performer,13.6,4.87,0,favorable,2024-07-09,2024-02-22,81.71
dd4f3514-6fc8-4b33-a1d5-c8b3ec21c7ec,Cabin Crew,Dammam,CANADA,Manager 8,Ground Services,G3,Part-time,Mixed,High Performer,1.3,4.29,2,favorable,2023-12-23,2023-06-19,55.7
dd4f3514-6fc8-4b33-a1d5-c8b3ec21c7ec,Cabin Crew,Abu Dhabi,INDIA,Manager 16,Ground Services,G2,Part-time,Long-haul,Meets Expectations,6.9,2.72,0,neutral,2024-06-07,2024-05-22,46.47
1303128e-2dcd-44a3-bff4-6a5278a89ff8,Cabin Crew,Dammam,PHILIPPINES,Manager 20,Inflight,G1,Contract,Short-haul,Meets Expectations,0.3,4.14,2,favorable,2024-07-02,2023-06-10,48.42
1303128e-2dcd-44a3-bff4-6a5278a89ff8,Cabin Manager,Jeddah,UK,Manager 15,Training,G2,Full-time,Mixed,Meets Expectations,5.0,2.63,2,neutral,2023-05-15,2024-07-04,44.22
1303128e-2dcd-44a3-bff4-6a5278a89ff8,Cabin Crew,Jeddah,UAE,Manager 7,Inflight,G1,Contract,Short-haul,High Performer,1.2,1.3,1,unfavorable,2023-06-30,2023-10-11,30.0
bd5bcfa9-6409-4540-90bd-1dacc1860539,Cabin Crew,Dammam,UAE,Manager 17,Training,G2,Full-time,Mixed,Meets Expectations,5.5,3.83,1,favorable,2024-10-07,2024-04-04,61.76
bd5bcfa9-6409-4540-90bd-1dacc1860539,Flight Manager,Riyadh,USA,Manager 12,Ground Services,G3,Full-time,Long-haul,Meets Expectations,5.1,2.62,3,neutral,2023-06-19,2023-06-15,37.3
43594e13-9e44-4d9e-98e3-521dfb13d452,Cabin Crew,Abu Dhabi,INDIA,Manager 18,Training,G1,Part-time,Short-haul,Meets Expectations,12.9,4.72,3,favorable,2024-11-29,2024-07-29,77.69
43594e13-9e44-4d9e-98e3-521dfb13d452,Cabin Crew,Dammam,INDIA,Manager 14,Operations,G3,Part-time,Long-haul,High Performer,4.9,2.23,2,unfavorable,2023-04-17,2023-09-08,30.0
43594e13-9e44-4d9e-98e3-521dfb13d452,Cabin Crew,Dammam,USA,Manager 15,Ground Services,G1,Part-time,Mixed,High Performer,2.6,4.37,3,favorable,2023-12-05,2023-04-09,61.42
c199a01f-f6ae-4c29-919c-c24e8f550c51,Cabin Crew,Dammam,PHILIPPINES,Manager 15,Training,G2,Part-time,Long-haul,Meets Expectations,1.1,3.72,1,favorable,2024-07-31,2023-09-22,42.92
c199a01f-f6ae-4c29-919c-c24e8f550c51,Cabin Crew,Riyadh,UAE,Manager 5,Inflight,G3,Part-time,Long-haul,Meets Expectations,5.4,4.41,3,favorable,2023-04-14,2024-03-13,59.11
c199a01f-f6ae-4c29-919c-c24e8f550c51,Cabin Crew,Riyadh,UAE,Manager 16,Inflight,G3,Contract,Long-haul,Meets Expectations,0.6,2.17,3,unfavorable,2023-06-03,2023-06-13,30.0
c199a01f-f6ae-4c29-919c-c24e8f550c51,Cabin Crew,Riyadh,INDIA,Manager 5,Ground Services,G1,Contract,Short-haul,High Performer,8.8,2.85,3,neutral,2023-10-17,2024-09-27,30.46
412b1ea6-f093-47ac-be6b-f9a08274bd08,Cabin Crew,Abu Dhabi,INDIA,Manager 2,Inflight,G1,Contract,Mixed,Meets Expectations,1.4,4.29,1,favorable,2024-07-08,2024-11-20,59.77
412b1ea6-f093-47ac-be6b-f9a08274bd08,Cabin Crew,Jeddah,USA,Manager 20,Ground Services,G1,Contract,Long-haul,Meets Expectations,3.7,3.58,1,favorable,2024-06-03,2024-12-06,53.46
412b1ea6-f093-47ac-be6b-f9a08274bd08,Cabin Crew,Abu Dhabi,UK,Manager 9,Ground Services,G3,Part-time,Short-haul,Meets Expectations,4.5,2.44,2,unfavorable,2024-07-21,2024-02-02,30.0
62e5f5ff-1a81-4dcc-bf48-c7e3e0e39407,Cabin Crew,Riyadh,PHILIPPINES,Manager 9,Ground Services,G2,Contract,Mixed,Meets Expectations,2.3,3.05,2,neutral,2024-01-05,2024-08-25,38.37
62e5f5ff-1a81-4dcc-bf48-c7e3e0e39407,Cabin Crew,Jeddah,CANADA,Manager 4,Training,G1,Contract,Mixed,Meets Expectations,5.5,4.98,3,favorable,2024-11-06,2024-08-17,65.69
62e5f5ff-1a81-4dcc-bf48-c7e3e0e39407,Cabin Crew,Jeddah,UK,Manager 15,Ground Services,G2,Full-time,Mixed,Meets Expectations,1.4,3.97,1,favorable,2023-09-20,2024-02-29,64.34
9ee43a43-1f9a-4974-a02f-da7c32c7c13e,Cabin Crew,Riyadh,UK,Manager 11,Inflight,G1,Part-time,Long-haul,Meets Expectations,0.2,3.46,2,neutral,2023-07-19,2024-03-26,45.75
9ee43a43-1f9a-4974-a02f-da7c32c7c13e,Cabin Crew,Riyadh,INDIA,Manager 1,Operations,G2,Contract,Long-haul,Meets Expectations,16.0,4.31,2,favorable,2024-01-10,2023-11-21,62.66
6c507971-6b59-447e-bbab-bba454249627,Cabin Manager,Abu Dhabi,INDIA,Manager 18,Training,G1,Contract,Long-haul,Low Performer,1.9,2.77,2,neutral,2023-09-19,2024-03-21,30.0
6c507971-6b59-447e-bbab-bba454249627,Cabin Crew,Riyadh,INDIA,Manager 1,Inflight,G2,Contract,Mixed,Meets Expectations,6.2,4.8,1,favorable,2024-04-17,2023-06-13,58.66
a9d10d72-d515-4473-81c3-be2e781bd9a5,Cabin Manager,Jeddah,UK,Manager 8,Ground Services,G3,Part-time,Mixed,Meets Expectations,3.5,3.21,4,neutral,2023-11-21,2024-01-27,38.29
a9d10d72-d515-4473-81c3-be2e781bd9a5,Flight Manager,Dammam,PHILIPPINES,Manager 16,Ground Services,G1,Contract,Long-haul,Meets Expectations,5.5,2.31,3,unfavorable,2023-10-22,2024-06-27,40.34
111d0b12-4d77-4b67-9848-95737102fe01,Cabin Crew,Riyadh,INDIA,Manager 18,Operations,G1,Full-time,Long-haul,Meets Expectations,0.6,1.34,0,unfavorable,2024-01-29,2023-11-27,30.0
111d0b12-4d77-4b67-9848-95737102fe01,Cabin Crew,Riyadh,UAE,Manager 9,Inflight,G3,Part-time,Mixed,High Performer,3.7,2.5,2,unfavorable,2023-10-08,2024-08-24,30.0
111d0b12-4d77-4b67-9848-95737102fe01,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 12,Training,G1,Full-time,Mixed,Meets Expectations,2.5,3.27,1,neutral,2024-02-07,2023-10-03,48.11
6c8e3a79-cf8e-43a1-a9a0-9520822e5ec3,Cabin Manager,Abu Dhabi,UAE,Manager 19,Inflight,G1,Part-time,Short-haul,Meets Expectations,3.0,3.81,2,favorable,2024-10-01,2024-05-16,57.01
6c8e3a79-cf8e-43a1-a9a0-9520822e5ec3,Cabin Crew,Riyadh,PHILIPPINES,Manager 18,Ground Services,G3,Contract,Short-haul,Meets Expectations,16.9,4.5,2,favorable,2023-06-23,2024-01-09,67.4
6c8e3a79-cf8e-43a1-a9a0-9520822e5ec3,Cabin Crew,Jeddah,INDIA,Manager 5,Training,G3,Part-time,Long-haul,High Performer,0.7,4.78,1,favorable,2023-08-22,2023-06-10,73.39
6c8e3a79-cf8e-43a1-a9a0-9520822e5ec3,Cabin Crew,Jeddah,CANADA,Manager 2,Ground Services,G2,Part-time,Mixed,Meets Expectations,7.0,1.41,1,unfavorable,2024-02-13,2024-10-12,30.0
0ba8edec-1193-4f3c-b462-543c46b75cc0,Cabin Manager,Dammam,USA,Manager 7,Ground Services,G3,Part-time,Mixed,Meets Expectations,2.0,3.4,3,neutral,2024-11-28,2024-03-14,58.4
0ba8edec-1193-4f3c-b462-543c46b75cc0,Cabin Manager,Riyadh,INDIA,Manager 10,Inflight,G3,Full-time,Short-haul,Meets Expectations,1.7,3.67,5,favorable,2024-01-27,2024-08-01,41.9
0ba8edec-1193-4f3c-b462-543c46b75cc0,Cabin Crew,Abu Dhabi,UK,Manager 15,Operations,G1,Part-time,Mixed,Meets Expectations,1.6,1.69,2,unfavorable,2024-07-08,2024-03-21,30.0
0ba8edec-1193-4f3c-b462-543c46b75cc0,Cabin Crew,Jeddah,CANADA,Manager 7,Ground Services,G3,Contract,Long-haul,High Performer,2.1,3.18,1,neutral,2024-12-03,2024-05-11,52.17
0ba8edec-1193-4f3c-b462-543c46b75cc0,Cabin Crew,Dammam,UK,Manager 5,Inflight,G1,Part-time,Short-haul,Meets Expectations,2.2,2.34,1,unfavorable,2024-03-08,2024-11-30,30.0
546ae07c-a0a1-46d6-8842-db5339857b30,Cabin Crew,Riyadh,PHILIPPINES,Manager 15,Training,G3,Part-time,Mixed,High Performer,1.6,1.31,3,unfavorable,2024-05-08,2023-10-29,30.0
546ae07c-a0a1-46d6-8842-db5339857b30,Cabin Manager,Jeddah,UK,Manager 20,Operations,G3,Contract,Mixed,Meets Expectations,5.5,1.26,0,unfavorable,2023-10-16,2024-03-27,30.0
546ae07c-a0a1-46d6-8842-db5339857b30,Cabin Crew,Riyadh,CANADA,Manager 20,Ground Services,G2,Contract,Long-haul,High Performer,0.2,4.04,1,favorable,2023-08-14,2023-11-19,53.56
546ae07c-a0a1-46d6-8842-db5339857b30,Cabin Crew,Riyadh,CANADA,Manager 15,Ground Services,G3,Full-time,Mixed,Meets Expectations,2.0,3.46,2,neutral,2023-07-28,2023-05-23,46.19
546ae07c-a0a1-46d6-8842-db5339857b30,Cabin Crew,Jeddah,INDIA,Manager 10,Training,G3,Contract,Short-haul,High Performer,1.6,3.86,3,favorable,2023-06-11,2024-02-23,51.42
0827edef-98c9-465c-990f-aa85ccdc29f5,Cabin Manager,Jeddah,UAE,Manager 14,Inflight,G1,Contract,Short-haul,Meets Expectations,7.0,3.74,2,favorable,2024-04-20,2024-05-28,52.26
0827edef-98c9-465c-990f-aa85ccdc29f5,Cabin Manager,Jeddah,INDIA,Manager 10,Ground Services,G1,Contract,Mixed,Meets Expectations,0.8,1.54,3,unfavorable,2024-12-01,2023-12-19,30.0
4fc692ec-9384-4e8a-894a-7c820196d880,Cabin Crew,Riyadh,PHILIPPINES,Manager 17,Training,G2,Part-time,Mixed,Meets Expectations,14.1,1.61,3,unfavorable,2024-04-28,2024-06-02,30.0
4fc692ec-9384-4e8a-894a-7c820196d880,Cabin Manager,Riyadh,UK,Manager 14,Ground Services,G3,Full-time,Mixed,High Performer,0.9,2.01,0,unfavorable,2023-04-24,2024-09-24,30.0
554b21e6-6016-4292-bae9-72d1bc8ecbac,Cabin Crew,Dammam,UAE,Manager 2,Inflight,G1,Contract,Mixed,Meets Expectations,2.3,2.6,1,neutral,2024-11-15,2024-01-12,43.1
554b21e6-6016-4292-bae9-72d1bc8ecbac,Cabin Crew,Abu Dhabi,USA,Manager 16,Operations,G3,Contract,Short-haul,Meets Expectations,1.1,4.76,0,favorable,2024-06-12,2024-12-24,66.86
554b21e6-6016-4292-bae9-72d1bc8ecbac,Cabin Crew,Riyadh,CANADA,Manager 13,Inflight,G2,Contract,Long-haul,Meets Expectations,1.7,3.7,2,favorable,2024-06-22,2023-11-30,50.15
6e39959d-9b16-4a73-8a38-b5fed4183f61,Cabin Crew,Abu Dhabi,UAE,Manager 9,Inflight,G1,Part-time,Short-haul,High Performer,7.2,2.02,4,unfavorable,2024-11-14,2024-11-29,30.0
6e39959d-9b16-4a73-8a38-b5fed4183f61,Cabin Crew,Jeddah,UAE,Manager 7,Inflight,G1,Part-time,Mixed,Meets Expectations,3.2,1.22,1,unfavorable,2023-12-16,2024-06-15,30.0
6e39959d-9b16-4a73-8a38-b5fed4183f61,Cabin Manager,Riyadh,INDIA,Manager 16,Training,G2,Full-time,Mixed,Meets Expectations,0.9,3.74,2,favorable,2023-06-01,2024-08-01,50.09
6e39959d-9b16-4a73-8a38-b5fed4183f61,Cabin Crew,Dammam,USA,Manager 10,Ground Services,G3,Full-time,Short-haul,High Performer,0.2,3.5,2,neutral,2024-03-16,2023-11-28,58.56
6e39959d-9b16-4a73-8a38-b5fed4183f61,Cabin Crew,Dammam,CANADA,Manager 9,Operations,G1,Part-time,Short-haul,High Performer,1.3,3.7,2,favorable,2023-08-22,2024-02-21,44.23
2a837370-063d-465e-92c1-20535565e322,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 7,Training,G1,Contract,Mixed,Meets Expectations,14.6,2.04,1,unfavorable,2024-05-07,2024-04-21,30.0
2a837370-063d-465e-92c1-20535565e322,Cabin Crew,Jeddah,PHILIPPINES,Manager 16,Inflight,G2,Contract,Short-haul,High Performer,9.3,3.07,2,neutral,2023-11-13,2023-07-21,47.59
a806c218-914e-4bb9-8045-e1fd490a2fa8,Cabin Manager,Abu Dhabi,UAE,Manager 9,Operations,G2,Full-time,Mixed,Meets Expectations,2.9,2.45,2,unfavorable,2023-09-17,2024-10-01,30.0
a806c218-914e-4bb9-8045-e1fd490a2fa8,Cabin Crew,Jeddah,UAE,Manager 17,Inflight,G2,Contract,Short-haul,Low Performer,3.3,4.27,4,favorable,2023-12-08,2024-08-17,60.85
a806c218-914e-4bb9-8045-e1fd490a2fa8,Cabin Crew,Dammam,UK,Manager 20,Inflight,G3,Part-time,Mixed,High Performer,11.5,1.28,1,unfavorable,2024-01-01,2024-12-04,30.0
a806c218-914e-4bb9-8045-e1fd490a2fa8,Cabin Manager,Abu Dhabi,USA,Manager 7,Inflight,G3,Full-time,Short-haul,High Performer,4.5,2.1,5,unfavorable,2023-07-10,2024-10-23,30.0
ced81666-c0b3-492c-87ff-222b0174cb70,Cabin Crew,Dammam,CANADA,Manager 11,Operations,G3,Part-time,Mixed,Meets Expectations,10.6,3.41,1,neutral,2024-02-14,2024-08-13,50.39
ced81666-c0b3-492c-87ff-222b0174cb70,Cabin Crew,Dammam,UAE,Manager 8,Ground Services,G2,Part-time,Long-haul,Low Performer,3.4,1.82,1,unfavorable,2023-07-19,2023-09-16,30.0
ced81666-c0b3-492c-87ff-222b0174cb70,Cabin Crew,Jeddah,UK,Manager 7,Inflight,G1,Contract,Long-haul,Meets Expectations,1.1,3.69,6,favorable,2024-12-03,2024-08-30,37.88
ced81666-c0b3-492c-87ff-222b0174cb70,Cabin Crew,Abu Dhabi,USA,Manager 19,Ground Services,G3,Part-time,Short-haul,High Performer,6.5,1.55,1,unfavorable,2023-11-15,2024-07-29,30.0
